FIR_ID,FIR_Number,Station_ID,District,Incident_Date,FIR_Date,Crime_Head,Crime_Subhead,BNS_Sections,Latitude,Longitude,Complainant_ID,Victim_ID,Accused_ID,Investigating_Officer,Status
FIR202502730,FIR/2730/2025,PS0154,Bidar,2025-08-12 08:20,2025-08-12 19:20,Murder,Personal Enmity,BNS 103(1),17.899666,77.411111,P005585,P003641,P008386,PI Lakshmi Devi,Chargesheeted
FIR202502736,FIR/2736/2025,PS0056,Belagavi,2025-08-12 21:38,2025-08-13 03:38,Robbery,Highway Robbery,BNS 309(4),15.770428,74.589554,P000520,P007140,P008724,PI Suresh Kulkarni,Chargesheeted
FIR202502738,FIR/2738/2025,PS0057,Belagavi,2025-08-12 22:03,2025-08-13 04:03,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",15.696288,74.425062,P007906,P004091,P007772,PI Naveen Patil,Under Investigation
FIR202502733,FIR/2733/2025,PS0054,Belagavi,2025-08-12 20:27,2025-08-13 04:27,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",15.90652,74.685747,P008668,P004502,"P000224, P006783",PI Suresh Kulkarni,Chargesheeted
FIR202502734,FIR/2734/2025,PS0115,Bengaluru Urban,2025-08-12 20:46,2025-08-13 05:46,Vehicle Theft,Car Theft,BNS 303(2),12.870431,77.382492,P002783,P000466,P007857,PI Lakshmi Devi,Chargesheeted
FIR202502727,FIR/2727/2025,PS0186,Bidar,2025-08-11 23:56,2025-08-13 08:56,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",17.724427,77.513306,P003928,P000640,P001099,PI Ramesh Gowda,Under Investigation
FIR202502732,FIR/2732/2025,PS0216,Chamarajanagar,2025-08-12 14:03,2025-08-13 17:03,Vehicle Theft,Car Theft,BNS 303(2),11.746431,76.937129,P007655,P002066,P006575,PI Ramesh Gowda,Closed
FIR202502735,FIR/2735/2025,PS0038,Ballari,2025-08-12 21:18,2025-08-13 22:18,Murder,Dowry Homicide,BNS 103(1),15.053269,77.078344,P003452,P004198,P004344,PI Suresh Kulkarni,Chargesheeted
FIR202502731,FIR/2731/2025,PS0035,Ballari,2025-08-12 13:53,2025-08-14 00:53,Fraud,Cheating,BNS 318(4),15.222737,76.852829,P001834,P006651,P001160,PI Chetan Kumar,Under Investigation
FIR202502743,FIR/2743/2025,PS0070,Bengaluru Rural,2025-08-13 21:25,2025-08-14 02:25,Assault,Public Affray,"BNS 115(2), BNS 117(2)",13.25532,77.774253,P005887,P008662,P008214,SI Prakash Sharma,Chargesheeted
FIR202502742,FIR/2742/2025,PS0058,Belagavi,2025-08-13 15:37,2025-08-14 03:37,Dacoity,Bank Dacoity,BNS 310(2),15.690603,74.378384,P004415,P009908,P006838,SI Ganesh Rao,Under Investigation
FIR202502729,FIR/2729/2025,PS0141,Bengaluru Urban,2025-08-12 05:35,2025-08-14 08:35,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.852901,77.415628,P008226,P002600,P004585,SI Prakash Sharma,Chargesheeted
FIR202502728,FIR/2728/2025,PS0032,Ballari,2025-08-12 04:26,2025-08-14 10:26,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",15.149143,76.898483,P002900,P003425,P000777,PI Harish Naik,Chargesheeted
FIR202502740,FIR/2740/2025,PS0147,Bengaluru Urban,2025-08-13 07:15,2025-08-14 16:15,Fraud,Land Scam,BNS 318(4),12.915197,77.537331,P005028,P002389,P000225,SI Mahesh Bhat,Untraced
FIR202502744,FIR/2744/2025,PS0042,Ballari,2025-08-14 05:44,2025-08-14 17:44,Murder,Dowry Homicide,BNS 103(1),15.048799,76.999454,P002713,P005685,P009770,SI Prakash Sharma,Under Investigation
FIR202502751,FIR/2751/2025,PS0245,Chikkaballapura,2025-08-14 16:36,2025-08-14 23:36,Fraud,Corporate Fraud,BNS 318(4),13.325166,77.762378,P007669,P008689,P005059,SI Ganesh Rao,Untraced
FIR202502737,FIR/2737/2025,PS0065,Belagavi,2025-08-12 21:52,2025-08-15 00:52,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",15.746004,74.44664,P006612,P000372,P001472,PI Suresh Kulkarni,Under Investigation
FIR202502713,FIR/2713/2025,PS0205,Chamarajanagar,2025-08-10 13:30,2025-08-15 01:30,Dacoity,Bank Dacoity,BNS 310(2),11.96537,76.775697,P001982,P002949,P004327,PI Ramesh Gowda,Under Investigation
FIR202502753,FIR/2753/2025,PS0150,Bengaluru Urban,2025-08-14 21:24,2025-08-15 09:24,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",13.097825,77.694108,P000876,P007361,P005466,PI Lakshmi Devi,Under Investigation
FIR202502757,FIR/2757/2025,PS0044,Ballari,2025-08-15 06:55,2025-08-15 09:55,Murder,Dowry Homicide,BNS 103(1),15.313788,76.93723,P008879,P006611,P003621,PI Harish Naik,Chargesheeted
FIR202502759,FIR/2759/2025,PS0054,Belagavi,2025-08-15 09:37,2025-08-15 14:37,Dacoity,Armed Dacoity,BNS 310(2),15.902314,74.682998,P002022,P003893,P002791,SI Prakash Sharma,Chargesheeted
FIR202502749,FIR/2749/2025,PS0234,Chamarajanagar,2025-08-14 14:12,2025-08-15 20:12,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",11.991141,76.824427,P000324,P008548,P001945,PI Lakshmi Devi,Untraced
FIR202502760,FIR/2760/2025,PS0029,Ballari,2025-08-15 13:33,2025-08-15 23:33,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",14.992954,76.882853,P009283,P007663,P004638,PI Suresh Kulkarni,Chargesheeted
FIR202502762,FIR/2762/2025,PS0172,Bidar,2025-08-15 16:27,2025-08-16 00:27,Vehicle Theft,Car Theft,BNS 303(2),17.953413,77.500698,P008528,P004065,P008813,PI Harish Naik,Under Investigation
FIR202502769,FIR/2769/2025,PS0021,Bagalkote,2025-08-16 03:53,2025-08-16 05:53,Fraud,Corporate Fraud,BNS 318(4),15.997229,75.530187,P004725,P000935,P000554,SI Ravi Kumar,Under Investigation
FIR202502739,FIR/2739/2025,PS0024,Bagalkote,2025-08-13 01:11,2025-08-16 07:11,Theft,House Theft,BNS 303(2),16.360999,75.544602,P002855,P005930,P003888,SI Ganesh Rao,Closed
FIR202502726,FIR/2726/2025,PS0074,Bengaluru Rural,2025-08-11 23:46,2025-08-16 07:46,Theft,Pocket Pick,BNS 303(2),13.171385,77.567212,P007084,P004938,P000045,SI Ravi Kumar,Chargesheeted
FIR202502767,FIR/2767/2025,PS0068,Belagavi,2025-08-16 02:30,2025-08-16 10:30,Fraud,Land Scam,BNS 318(4),16.014141,74.382329,P001191,P004957,P003474,PI Naveen Patil,Closed
FIR202502755,FIR/2755/2025,PS0219,Chamarajanagar,2025-08-14 23:41,2025-08-16 11:41,Murder,Personal Enmity,BNS 103(1),11.864868,76.888568,P007455,P003264,P003956,PI Lakshmi Devi,Chargesheeted
FIR202502772,FIR/2772/2025,PS0112,Bengaluru Urban,2025-08-16 10:23,2025-08-16 13:23,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.08454,77.605266,P005199,P003058,P009075,PI Lakshmi Devi,Chargesheeted
FIR202502756,FIR/2756/2025,PS0160,Bidar,2025-08-15 06:04,2025-08-16 14:04,Fraud,Cheating,BNS 318(4),17.861041,77.366862,P007064,P001678,P009236,PI Harish Naik,Under Investigation
FIR202502768,FIR/2768/2025,PS0045,Ballari,2025-08-16 03:52,2025-08-16 14:52,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",15.002051,76.880817,P000376,P009173,P002527,PI Lakshmi Devi,Closed
FIR202502773,FIR/2773/2025,PS0069,Belagavi,2025-08-16 12:05,2025-08-16 18:05,Fraud,Land Scam,BNS 318(4),15.839336,74.354664,P000812,P009121,P005850,SI Ganesh Rao,Chargesheeted
FIR202502746,FIR/2746/2025,PS0068,Belagavi,2025-08-14 09:58,2025-08-16 18:58,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",16.030473,74.39705,P002017,P001312,"P003412, P000270",PI Naveen Patil,Under Investigation
FIR202502750,FIR/2750/2025,PS0156,Bidar,2025-08-14 15:38,2025-08-16 19:38,Theft,Pocket Pick,BNS 303(2),17.979596,77.478687,P006123,P006779,"P006797, P006925",PI Harish Naik,Under Investigation
FIR202502752,FIR/2752/2025,PS0070,Bengaluru Rural,2025-08-14 17:36,2025-08-16 21:36,Fraud,Cheating,BNS 318(4),13.259666,77.779888,P001287,P001923,P008573,PI Ramesh Gowda,Under Investigation
FIR202502761,FIR/2761/2025,PS0147,Bengaluru Urban,2025-08-15 16:04,2025-08-16 23:04,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",12.901792,77.556049,P008020,P009154,P008560,SI Mahesh Bhat,Under Investigation
FIR202502774,FIR/2774/2025,PS0131,Bengaluru Urban,2025-08-16 12:25,2025-08-17 00:25,Vehicle Theft,Car Theft,BNS 303(2),13.008208,77.619399,P006538,P004988,P006314,SI Ravi Kumar,Under Investigation
FIR202502776,FIR/2776/2025,PS0242,Chikkaballapura,2025-08-16 18:35,2025-08-17 03:35,Dacoity,Bank Dacoity,BNS 310(2),13.280679,77.845879,P001411,P001482,P002620,SI Prakash Sharma,Under Investigation
FIR202502745,FIR/2745/2025,PS0071,Bengaluru Rural,2025-08-14 07:47,2025-08-17 09:47,Murder,Dowry Homicide,BNS 103(1),13.027799,77.486757,P006269,P006361,P005853,SI Mahesh Bhat,Chargesheeted
FIR202502778,FIR/2778/2025,PS0222,Chamarajanagar,2025-08-16 23:00,2025-08-17 10:00,Theft,Snatching,BNS 303(2),11.924668,76.748656,P002358,P002603,P005221,SI Ravi Kumar,Chargesheeted
FIR202502748,FIR/2748/2025,PS0034,Ballari,2025-08-14 13:19,2025-08-17 14:19,Murder,Personal Enmity,BNS 103(1),14.982823,77.092243,P002736,P000430,P003136,PI Harish Naik,Chargesheeted
FIR202502782,FIR/2782/2025,PS0054,Belagavi,2025-08-17 07:45,2025-08-17 16:45,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",15.914182,74.703129,P000024,P003629,P007527,PI Suresh Kulkarni,Chargesheeted
FIR202502784,FIR/2784/2025,PS0113,Bengaluru Urban,2025-08-17 15:13,2025-08-17 17:13,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.171475,77.511086,P004580,P000879,P003129,PI Naveen Patil,Under Investigation
FIR202502786,FIR/2786/2025,PS0005,Bagalkote,2025-08-17 18:14,2025-08-17 20:14,Theft,Snatching,BNS 303(2),16.15318,75.585368,P007838,P009326,P008243,PI Harish Naik,Under Investigation
FIR202502785,FIR/2785/2025,PS0218,Chamarajanagar,2025-08-17 18:08,2025-08-17 23:08,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",11.862713,77.018793,P002258,P000545,"P003503, P007233",PI Suresh Kulkarni,Chargesheeted
FIR202502747,FIR/2747/2025,PS0081,Bengaluru Rural,2025-08-14 13:00,2025-08-18 01:00,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.193359,77.613914,P009977,P007219,P006886,PI Suresh Kulkarni,Under Investigation
FIR202502764,FIR/2764/2025,PS0227,Chamarajanagar,2025-08-15 18:46,2025-08-18 06:46,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",11.883804,76.933586,P009413,P000305,"P003727, P003641",PI Suresh Kulkarni,Untraced
FIR202502788,FIR/2788/2025,PS0015,Bagalkote,2025-08-17 22:25,2025-08-18 07:25,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",16.041399,75.684994,P001947,P002188,P002205,PI Chetan Kumar,Chargesheeted
FIR202502754,FIR/2754/2025,PS0182,Bidar,2025-08-14 22:52,2025-08-18 07:52,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.898568,77.662618,P009137,P008411,P001280,SI Ganesh Rao,Under Investigation
FIR202502791,FIR/2791/2025,PS0135,Bengaluru Urban,2025-08-18 05:54,2025-08-18 07:54,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.92481,77.460462,P001573,P004572,P004214,PI Naveen Patil,Chargesheeted
FIR202502789,FIR/2789/2025,PS0161,Bidar,2025-08-17 22:58,2025-08-18 10:58,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",17.99981,77.499277,P009208,P003556,"P007935, P002944",PI Harish Naik,Under Investigation
FIR202502741,FIR/2741/2025,PS0139,Bengaluru Urban,2025-08-13 12:23,2025-08-18 19:23,Vehicle Theft,Car Theft,BNS 303(2),12.796185,77.540176,P003290,P006306,P009487,SI Mahesh Bhat,Under Investigation
FIR202502793,FIR/2793/2025,PS0125,Bengaluru Urban,2025-08-18 16:50,2025-08-18 20:50,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.795495,77.725156,P001151,P004724,P003936,SI Ganesh Rao,Under Investigation
FIR202502777,FIR/2777/2025,PS0035,Ballari,2025-08-16 21:12,2025-08-19 01:12,Assault,Public Affray,"BNS 115(2), BNS 117(2)",15.244068,76.841712,P003185,P003101,P007487,SI Ganesh Rao,Chargesheeted
FIR202502779,FIR/2779/2025,PS0101,Bengaluru Rural,2025-08-17 03:28,2025-08-19 05:28,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",13.251578,77.744978,P008456,P008838,"P009687, P002536",PI Naveen Patil,Chargesheeted
FIR202502798,FIR/2798/2025,PS0124,Bengaluru Urban,2025-08-19 04:46,2025-08-19 06:46,Fraud,Land Scam,BNS 318(4),13.075343,77.666664,P000312,P007728,"P008698, P007250",SI Ravi Kumar,Under Investigation
FIR202502787,FIR/2787/2025,PS0208,Chamarajanagar,2025-08-17 21:39,2025-08-19 07:39,Murder,Personal Enmity,BNS 103(1),11.832004,77.135327,P007833,P003570,P007866,SI Ganesh Rao,Chargesheeted
FIR202502795,FIR/2795/2025,PS0095,Bengaluru Rural,2025-08-19 00:37,2025-08-19 10:37,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",13.1141,77.389885,P003896,P004573,P001662,SI Ganesh Rao,Under Investigation
FIR202502770,FIR/2770/2025,PS0076,Bengaluru Rural,2025-08-16 06:42,2025-08-19 10:42,Murder,Personal Enmity,BNS 103(1),13.305006,77.746307,P006572,P001175,P009452,PI Naveen Patil,Chargesheeted
FIR202502796,FIR/2796/2025,PS0059,Belagavi,2025-08-19 04:11,2025-08-19 11:11,Dacoity,Bank Dacoity,BNS 310(2),15.811762,74.497457,P006567,P005998,P003958,PI Suresh Kulkarni,Chargesheeted
FIR202502799,FIR/2799/2025,PS0030,Ballari,2025-08-19 06:24,2025-08-19 12:24,Fraud,Cheating,BNS 318(4),15.201091,76.80652,P007577,P003462,P005825,SI Ravi Kumar,Closed
FIR202502758,FIR/2758/2025,PS0111,Bengaluru Urban,2025-08-15 08:32,2025-08-19 13:32,Fraud,Cheating,BNS 318(4),12.76689,77.574618,P002897,P001080,P009497,SI Mahesh Bhat,Untraced
FIR202502783,FIR/2783/2025,PS0028,Ballari,2025-08-17 14:44,2025-08-19 15:44,Fraud,Land Scam,BNS 318(4),15.020654,76.873052,P004716,P009692,P002042,PI Lakshmi Devi,Under Investigation
FIR202502801,FIR/2801/2025,PS0208,Chamarajanagar,2025-08-19 07:33,2025-08-19 17:33,NDPS,Drug Trafficking,NDPS Act Sec 20(b),11.817883,77.13604,P003696,P009866,P003872,SI Prakash Sharma,Chargesheeted
FIR202502808,FIR/2808/2025,PS0168,Bidar,2025-08-19 16:56,2025-08-19 17:56,Theft,Pocket Pick,BNS 303(2),17.730524,77.669794,P001264,P002093,P001556,PI Naveen Patil,Under Investigation
FIR202502809,FIR/2809/2025,PS0011,Bagalkote,2025-08-19 17:35,2025-08-19 18:35,Vehicle Theft,Car Theft,BNS 303(2),16.15465,75.656827,P000150,P003244,P003759,SI Divya Hegde,Untraced
FIR202502805,FIR/2805/2025,PS0047,Belagavi,2025-08-19 11:36,2025-08-19 18:36,Murder,Personal Enmity,BNS 103(1),15.980565,74.539786,P000134,P009052,P004264,PI Ramesh Gowda,Closed
FIR202502775,FIR/2775/2025,PS0125,Bengaluru Urban,2025-08-16 14:21,2025-08-19 20:21,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.778589,77.701683,P009582,P003454,P000679,PI Chetan Kumar,Under Investigation
FIR202502811,FIR/2811/2025,PS0245,Chikkaballapura,2025-08-19 19:54,2025-08-19 21:54,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.329952,77.787656,P005208,P001022,P006995,PI Suresh Kulkarni,Under Investigation
FIR202502807,FIR/2807/2025,PS0201,Chamarajanagar,2025-08-19 16:24,2025-08-19 22:24,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",11.997765,76.826667,P009003,P009875,P007444,SI Ravi Kumar,Untraced
FIR202502806,FIR/2806/2025,PS0111,Bengaluru Urban,2025-08-19 15:48,2025-08-19 23:48,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.771185,77.56,P008797,P008359,P003140,SI Ravi Kumar,Chargesheeted
FIR202502765,FIR/2765/2025,PS0193,Chamarajanagar,2025-08-15 22:45,2025-08-20 08:45,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.001789,76.847892,P001259,P001197,P009136,SI Ravi Kumar,Chargesheeted
FIR202502781,FIR/2781/2025,PS0110,Bengaluru Urban,2025-08-17 06:03,2025-08-20 09:03,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.160029,77.626921,P007919,P004732,P001869,PI Naveen Patil,Under Investigation
FIR202502815,FIR/2815/2025,PS0073,Bengaluru Rural,2025-08-20 03:55,2025-08-20 09:55,Vehicle Theft,Car Theft,BNS 303(2),13.350027,77.597982,P007139,P003643,P007925,PI Ramesh Gowda,Chargesheeted
FIR202502816,FIR/2816/2025,PS0226,Chamarajanagar,2025-08-20 04:11,2025-08-20 10:11,Theft,Pocket Pick,BNS 303(2),11.741661,77.003548,P003205,P009152,P006058,SI Ravi Kumar,Chargesheeted
FIR202502797,FIR/2797/2025,PS0028,Ballari,2025-08-19 04:41,2025-08-20 10:41,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),15.036652,76.846215,P006080,P009544,P005765,PI Chetan Kumar,Chargesheeted
FIR202502766,FIR/2766/2025,PS0110,Bengaluru Urban,2025-08-16 00:05,2025-08-20 11:05,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.17289,77.624259,P000731,P003772,P008526,PI Naveen Patil,Under Investigation
FIR202502813,FIR/2813/2025,PS0113,Bengaluru Urban,2025-08-20 00:50,2025-08-20 11:50,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.178725,77.492786,P001344,P001187,P004348,PI Chetan Kumar,Chargesheeted
FIR202502780,FIR/2780/2025,PS0209,Chamarajanagar,2025-08-17 04:57,2025-08-20 13:57,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.065398,76.991297,P003564,P005450,P004111,SI Prakash Sharma,Chargesheeted
FIR202502824,FIR/2824/2025,PS0180,Bidar,2025-08-20 11:47,2025-08-20 15:47,Murder,Personal Enmity,BNS 103(1),18.060529,77.413802,P002123,P002929,P003807,SI Divya Hegde,Under Investigation
FIR202502819,FIR/2819/2025,PS0190,Bidar,2025-08-20 07:21,2025-08-20 16:21,Murder,Dowry Homicide,BNS 103(1),17.738049,77.584019,P005200,P004473,P006075,PI Lakshmi Devi,Chargesheeted
FIR202502827,FIR/2827/2025,PS0206,Chamarajanagar,2025-08-20 14:35,2025-08-20 16:35,Murder,Dowry Homicide,BNS 103(1),11.815364,77.116561,P006484,P008683,P005159,PI Lakshmi Devi,Under Investigation
FIR202502826,FIR/2826/2025,PS0184,Bidar,2025-08-20 13:30,2025-08-20 20:30,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",17.893281,77.615729,P004764,P000129,P004744,SI Prakash Sharma,Chargesheeted
FIR202502831,FIR/2831/2025,PS0016,Bagalkote,2025-08-20 15:38,2025-08-20 20:38,Murder,Personal Enmity,BNS 103(1),15.964872,75.667251,P007997,P007435,P009966,PI Suresh Kulkarni,Chargesheeted
FIR202502821,FIR/2821/2025,PS0171,Bidar,2025-08-20 08:39,2025-08-20 20:39,Dacoity,Bank Dacoity,BNS 310(2),17.779152,77.576536,P005131,P008026,P007325,PI Suresh Kulkarni,Chargesheeted
FIR202502835,FIR/2835/2025,PS0099,Bengaluru Rural,2025-08-20 18:40,2025-08-20 22:40,Dacoity,Bank Dacoity,BNS 310(2),13.248192,77.701114,P002274,P006965,P004265,PI Harish Naik,Chargesheeted
FIR202502829,FIR/2829/2025,PS0211,Chamarajanagar,2025-08-20 15:07,2025-08-20 23:07,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",11.816986,77.089989,P007758,P003367,P005438,SI Divya Hegde,Chargesheeted
FIR202502830,FIR/2830/2025,PS0039,Ballari,2025-08-20 15:27,2025-08-21 00:27,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",15.315192,76.925924,P006521,P001823,P009091,PI Suresh Kulkarni,Chargesheeted
FIR202502833,FIR/2833/2025,PS0148,Bengaluru Urban,2025-08-20 16:30,2025-08-21 00:30,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.850248,77.647291,P009142,P003853,"P003900, P009393",PI Naveen Patil,Chargesheeted
FIR202502836,FIR/2836/2025,PS0037,Ballari,2025-08-20 18:50,2025-08-21 01:50,Theft,House Theft,BNS 303(2),15.098165,77.057177,P005282,P002014,P001696,PI Harish Naik,Under Investigation
FIR202502763,FIR/2763/2025,PS0028,Ballari,2025-08-15 18:38,2025-08-21 05:38,NDPS,Drug Trafficking,NDPS Act Sec 20(b),15.032,76.848184,P007715,P008821,P001322,PI Harish Naik,Under Investigation
FIR202502794,FIR/2794/2025,PS0156,Bidar,2025-08-18 21:56,2025-08-21 06:56,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",17.989625,77.485789,P003551,P002846,P002148,PI Chetan Kumar,Untraced
FIR202502814,FIR/2814/2025,PS0208,Chamarajanagar,2025-08-20 03:17,2025-08-21 07:17,Dacoity,Armed Dacoity,BNS 310(2),11.820119,77.140695,P006610,P004425,P001287,PI Chetan Kumar,Chargesheeted
FIR202502812,FIR/2812/2025,PS0029,Ballari,2025-08-19 22:30,2025-08-21 08:30,Murder,Gang Conflict,BNS 103(1),14.967605,76.894731,P005349,P009171,P007189,PI Suresh Kulkarni,Chargesheeted
FIR202502820,FIR/2820/2025,PS0176,Bidar,2025-08-20 07:58,2025-08-21 08:58,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",17.767936,77.51638,P005468,P006055,P003811,SI Divya Hegde,Under Investigation
FIR202502839,FIR/2839/2025,PS0056,Belagavi,2025-08-21 02:48,2025-08-21 09:48,Theft,Pocket Pick,BNS 303(2),15.767554,74.62252,P006587,P005956,P001028,SI Ganesh Rao,Untraced
FIR202502843,FIR/2843/2025,PS0050,Belagavi,2025-08-21 08:00,2025-08-21 10:00,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),15.707204,74.312178,P002983,P002396,P001250,SI Ganesh Rao,Untraced
FIR202502838,FIR/2838/2025,PS0053,Belagavi,2025-08-21 01:46,2025-08-21 11:46,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",15.863577,74.317088,P001206,P005550,P003010,SI Divya Hegde,Closed
FIR202502840,FIR/2840/2025,PS0106,Bengaluru Rural,2025-08-21 03:50,2025-08-21 11:50,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.28963,77.542135,P006865,P002373,P001218,PI Naveen Patil,Under Investigation
FIR202502804,FIR/2804/2025,PS0079,Bengaluru Rural,2025-08-19 11:32,2025-08-21 14:32,Theft,House Theft,BNS 303(2),13.11679,77.444377,P001771,P002317,P002674,SI Divya Hegde,Under Investigation
FIR202502790,FIR/2790/2025,PS0053,Belagavi,2025-08-18 04:44,2025-08-21 15:44,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",15.837062,74.337202,P005086,P000366,P004237,SI Ganesh Rao,Chargesheeted
FIR202502802,FIR/2802/2025,PS0212,Chamarajanagar,2025-08-19 08:50,2025-08-21 15:50,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.054206,76.834561,P001522,P009601,P008819,PI Lakshmi Devi,Chargesheeted
FIR202502850,FIR/2850/2025,PS0053,Belagavi,2025-08-21 15:51,2025-08-21 16:51,NDPS,Drug Trafficking,NDPS Act Sec 20(b),15.853038,74.325276,P006789,P009598,P006224,SI Prakash Sharma,Untraced
FIR202502771,FIR/2771/2025,PS0173,Bidar,2025-08-16 08:50,2025-08-21 17:50,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",17.743199,77.599274,P004757,P004324,P006618,PI Naveen Patil,Chargesheeted
FIR202502792,FIR/2792/2025,PS0112,Bengaluru Urban,2025-08-18 14:53,2025-08-21 18:53,Fraud,Corporate Fraud,BNS 318(4),13.108029,77.599243,P004830,P005669,P003920,SI Mahesh Bhat,Chargesheeted
FIR202502842,FIR/2842/2025,PS0027,Ballari,2025-08-21 07:05,2025-08-21 19:05,Vehicle Theft,Car Theft,BNS 303(2),15.034438,77.067307,P003125,P008993,P002107,SI Ganesh Rao,Under Investigation
FIR202502845,FIR/2845/2025,PS0031,Ballari,2025-08-21 09:22,2025-08-21 19:22,Assault,Public Affray,"BNS 115(2), BNS 117(2)",15.000939,77.084657,P008535,P007569,P004680,PI Chetan Kumar,Chargesheeted
FIR202502834,FIR/2834/2025,PS0111,Bengaluru Urban,2025-08-20 16:53,2025-08-21 20:53,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.773965,77.568027,P003119,P006014,P005597,SI Prakash Sharma,Chargesheeted
FIR202502856,FIR/2856/2025,PS0005,Bagalkote,2025-08-21 20:40,2025-08-21 21:40,Vehicle Theft,Car Theft,BNS 303(2),16.170339,75.590734,P009699,P008552,P006331,SI Mahesh Bhat,Chargesheeted
FIR202502846,FIR/2846/2025,PS0098,Bengaluru Rural,2025-08-21 09:40,2025-08-21 21:40,Theft,Pocket Pick,BNS 303(2),13.278246,77.757223,P000208,P001122,P002892,PI Lakshmi Devi,Under Investigation
FIR202502852,FIR/2852/2025,PS0028,Ballari,2025-08-21 18:27,2025-08-21 22:27,Dacoity,Bank Dacoity,BNS 310(2),15.041813,76.839883,P007309,P003369,P005546,PI Ramesh Gowda,Chargesheeted
FIR202502832,FIR/2832/2025,PS0088,Bengaluru Rural,2025-08-20 16:13,2025-08-22 00:13,Robbery,Highway Robbery,BNS 309(4),13.049088,77.388277,P006982,P000220,P005634,PI Naveen Patil,Chargesheeted
